Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2020,"Zona urbana",2020-09-30,"SE","999999","BARCELONA","Barcelones","Barcelona",0,2,0,2,2,0,0,0,2,0,0,0,0,"100","No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient","NA","Doble sentit","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",22.0,"Nit","Col.lisió de vehicles en marxa","dill-dij"
2020,"Carretera",2020-09-21,"C-12","103,3","MAIALS","Segria","Lleida",1,0,0,1,1,0,0,0,0,1,0,0,0,"100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners",13.27,"Matí","Sortida de la calcada sense especificar","dill-dij"
2020,"Carretera",2020-05-03,"C-243B","13,1","GELIDA","Alt Penedes","Barcelona",0,1,1,2,1,0,0,0,0,1,0,0,0,"50","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","CapDeSetmana",5.32,"Nit","Sortida de la calcada sense especificar","dg"
2020,"Zona urbana",2020-05-04,"SE","999999","LLORET DE MAR","Selva","Girona",0,1,0,1,3,0,0,0,2,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",17.15,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2020,"Zona urbana",2020-05-03,"SE","999999","VILADECANS","Baix Llobregat","Barcelona",0,1,0,1,1,0,1,0,0,0,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana",21.36,"Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dg"
2020,"Zona urbana",2020-08-25,"SE","999999","BERGA","Bergueda","Barcelona",0,2,0,2,3,2,0,0,0,1,0,0,0,"NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","Si","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners",18.36,"Tarda","Atropellament","dill-dij"
2020,"Zona urbana",2020-05-25,"SE","999999","BADALONA","Barcelones","Barcelona",0,1,1,2,2,1,0,1,0,0,0,0,0,"NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Travessera","Sec i net","Camí rural/pista forestal","Altres","Sense especificar","Calma, vent molt suau","Feiners",9.3,"Matí","Atropellament","dill-dij"
2020,"Carretera",2020-05-23,"BV-2127","1,5","VILAFRANCA DEL PENEDES","Alt Penedes","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","Alba o capvespre","NA","Doble sentit","Atropellament","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Canvi rasant","Calma, vent molt suau","CapDeSetmana",20.38,"Tarda","Atropellament","dis"
2020,"Zona urbana",2020-05-29,"SE","999999","REUS","Baix Camp","Tarragona",0,1,1,2,2,0,0,0,2,0,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Resta sortides de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",7.05,"Matí","Sortida de la calcada sense especificar","div"
2020,"Carretera",2020-05-21,"N-141C","13,8","CALDERS","Moianès","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",18.53,"Tarda","Sortida de la calcada sense especificar","dill-dij"
2020,"Carretera",2020-06-14,"B-510","5,3","DOSRIUS","Maresme","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",14.55,"Tarda","Altres","dg"
2020,"Zona urbana",2020-06-20,"SE","999999","MONTCADA I REIXAC","Valles Occidental","Barcelona",0,1,0,1,2,0,1,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Altres","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",17.2,"Tarda","Altres","dis"
2020,"Carretera",2020-06-21,"BV-2041","3,1","GAVA","Baix Llobregat","Barcelona",0,1,3,4,5,0,4,0,0,1,0,0,0,"100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",9.23,"Matí","Col.lisió de vehicles en marxa","dg"
2020,"Zona urbana",2020-07-07,"SE","999999","GIRONA","Girones","Girona",0,1,1,2,1,0,0,0,1,0,0,0,0,"40","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Caiguda en la via","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",18.41,"Tarda","Bolcada a la calcada","dill-dij"
2020,"Zona urbana",2020-06-20,"SE","999999","TERRASSA","Valles Occidental","Barcelona",1,0,0,1,4,0,0,0,0,4,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","Alba o capvespre","Senyal Stop o cedeix pas","Un sol sentit","Encalç","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",8.05,"Matí","Col.lisió de vehicles en marxa","dis"
2020,"Carretera",2020-07-05,"C-250","3,6","QUART","Girones","Girona",0,1,0,1,2,0,0,1,0,1,0,0,0,"100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana",22.33,"Nit","Col.lisió de vehicles en marxa","dg"
2020,"Zona urbana",2020-09-11,"SE","999999","VILADECANS","Baix Llobregat","Barcelona",1,0,0,1,1,0,0,0,1,0,0,0,0,"30","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Pla","Calma, vent molt suau","Feiners",7.0,"Matí","Bolcada a la calcada","div"
2020,"Zona urbana",2020-08-10,"SE","999999","SANT FELIU DE LLOBREGAT","Baix Llobregat","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,"NA","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners",16.15,"Tarda","Bolcada a la calcada","dill-dij"
2020,"Carretera",2020-08-02,"CR","0,4","PUIGVERD DE LLEIDA","Segria","Lleida",1,0,0,1,1,0,0,0,0,1,0,0,0,"100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De nit, sense llum artificial","Sols norma prioritat de pas","Doble sentit","Resta sortides de via","Encreuament o intersecció en X o +","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","CapDeSetmana",4.29,"Nit","Sortida de la calcada sense especificar","dg"
2020,"Carretera",2020-07-05,"N-260","41","VILAFANT","Alt Emporda","Girona",0,1,0,1,2,0,0,1,1,0,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",17.21,"Tarda","Col.lisió de vehicles en marxa","dg"
2020,"Carretera",2020-07-18,"C-14","61,7","CIUTADILLA","Urgell","Lleida",0,1,0,1,1,0,0,0,1,0,0,0,0,"100","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",9.39,"Matí","Sortida de la calcada sense especificar","dis"
2020,"Zona urbana",2020-08-17,"SE","999999","LLORET DE MAR","Selva","Girona",0,3,2,5,1,0,0,0,0,1,0,0,0,"100","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient","NA","Doble sentit","Resta sortides de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",1.14,"Nit","Sortida de la calcada sense especificar","dill-dij"
2020,"Zona urbana",2020-11-22,"SE","999999","CERDANYOLA DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,1,0,1,0,0,0,0,0,0,"999","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana",17.05,"Tarda","Bolcada a la calcada","dg"
2020,"Zona urbana",2020-10-19,"SE","999999","BARBERA DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,0,1,0,1,0,"NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Sols marques viàries (inclou pas vianants)","Doble sentit","Fregament o col·lisió lateral","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners",21.2,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2020,"Carretera",2020-08-15,"N-240","38,9","MONTBLANC","Conca de Barbera","Tarragona",0,1,0,1,2,0,1,0,0,1,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Encalç","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",8.48,"Matí","Col.lisió de vehicles en marxa","dis"
2020,"Zona urbana",2020-09-10,"SE","999999","REUS","Baix Camp","Tarragona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",9.5,"Matí","Atropellament","dill-dij"
2020,"Carretera",2020-09-13,"B-20","19,5","BADALONA","Barcelones","Barcelona",1,0,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","CapDeSetmana",2.28,"Nit","Col.lisió de vehicles en marxa","dg"
2020,"Zona urbana",2020-09-05,"SE","999999","BARCELONA","Barcelones","Barcelona",1,1,0,2,2,0,1,0,1,0,0,0,0,"100","No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","NA","Un sol sentit","Envestida (frontal lateral)","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",14.47,"Tarda","Col.lisió de vehicles en marxa","dis"
2020,"Carretera",2020-08-11,"C-1411a","69,5","GIRONELLA","Bergueda","Barcelona",0,2,0,2,1,0,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","Alba o capvespre","Senyal Stop o cedeix pas","Doble sentit","Resta sortides de via","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Altres","Rampa o pendent","Calma, vent molt suau","Feiners",6.56,"Matí","Sortida de la calcada sense especificar","dill-dij"
2020,"Zona urbana",2020-09-06,"SE","999999","TERRASSA","Valles Occidental","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","Si","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","Un sol sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",20.52,"Tarda","Atropellament","dg"
2020,"Zona urbana",2020-02-25,"SE","999999","ROSES","Alt Emporda","Girona",0,1,0,1,2,0,1,0,0,1,0,0,0,"NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners",13.45,"Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
2020,"Zona urbana",2020-07-09,"SE","999999","CASTELLO D'EMPURIES","Alt Emporda","Girona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Altres","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",16.48,"Tarda","Altres","dill-dij"
